dev59_HR,dev60_SpO2,dev60_PI,dev59_PI,dev59_SpO2
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,9.0,91.0
105.0,91.0,0.6,9.0,91.0
105.0,91.0,0.6,9.0,91.0
105.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,91.0,0.6,8.0,91.0
104.0,91.0,0.6,8.0,91.0
104.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,8.0,91.0
105.0,91.0,0.6,7.0,91.0
105.0,91.0,0.6,7.0,91.0
105.0,91.0,0.6,7.0,91.0
105.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,9.0,91.0
106.0,91.0,0.6,9.0,91.0
106.0,91.0,0.6,9.0,91.0
106.0,90.0,0.6,9.0,91.0
106.0,90.0,0.6,9.0,91.0
106.0,90.0,0.6,9.0,91.0
106.0,90.0,0.6,9.0,91.0
106.0,90.0,0.6,8.0,91.0
107.0,90.0,0.6,8.0,91.0
107.0,90.0,0.6,8.0,91.0
107.0,90.0,0.6,8.0,91.0
107.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
103.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,8.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,7.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
104.0,90.0,0.6,9.0,91.0
105.0,90.0,0.6,8.0,90.0
105.0,90.0,0.6,8.0,90.0
105.0,90.0,0.6,8.0,90.0
105.0,90.0,0.6,8.0,90.0
105.0,90.0,0.6,9.0,90.0
105.0,90.0,0.6,9.0,90.0
105.0,90.0,0.6,9.0,90.0
105.0,90.0,0.6,9.0,90.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
106.0,90.0,0.6,8.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,91.0,0.6,7.0,91.0
108.0,91.0,0.6,7.0,91.0
108.0,91.0,0.6,7.0,91.0
108.0,91.0,0.6,7.0,91.0
108.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
107.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,91.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
106.0,91.0,0.6,7.0,90.0
103.0,91.0,0.6,7.0,90.0
103.0,91.0,0.6,7.0,90.0
103.0,91.0,0.6,7.0,90.0
103.0,90.0,0.6,7.0,90.0
104.0,90.0,0.6,7.0,90.0
104.0,90.0,0.6,7.0,90.0
104.0,90.0,0.6,7.0,90.0
104.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,90.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
105.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
106.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
107.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,91.0
108.0,90.0,0.6,7.0,92.0
108.0,90.0,0.6,7.0,92.0
108.0,90.0,0.6,7.0,92.0
108.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,90.0,0.6,7.0,92.0
109.0,91.0,0.6,7.0,92.0
109.0,91.0,0.6,7.0,92.0
109.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,92.0
110.0,91.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,90.0,0.6,7.0,91.0
110.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
108.0,89.0,0.6,7.0,90.0
108.0,89.0,0.6,7.0,90.0
108.0,89.0,0.6,7.0,90.0
108.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
109.0,89.0,0.6,7.0,90.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,88.0
109.0,88.0,0.6,8.0,88.0
109.0,88.0,0.6,8.0,88.0
109.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,88.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,9.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
108.0,87.0,0.6,8.0,88.0
107.0,87.0,0.6,8.0,88.0
107.0,87.0,0.6,8.0,88.0
107.0,87.0,0.6,8.0,88.0
107.0,87.0,0.6,8.0,88.0
107.0,87.0,0.6,9.0,88.0
107.0,87.0,0.6,9.0,88.0
107.0,87.0,0.6,9.0,88.0
107.0,87.0,0.6,9.0,88.0
106.0,87.0,0.6,9.0,88.0
106.0,88.0,0.6,9.0,88.0
106.0,88.0,0.6,9.0,88.0
106.0,88.0,0.6,9.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,9.0,89.0
106.0,88.0,0.6,9.0,89.0
106.0,88.0,0.6,9.0,89.0
106.0,88.0,0.6,9.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,10.0,89.0
107.0,88.0,0.6,9.0,89.0
107.0,88.0,0.6,9.0,89.0
107.0,88.0,0.6,9.0,89.0
107.0,88.0,0.6,9.0,89.0
108.0,88.0,0.6,10.0,89.0
108.0,88.0,0.6,10.0,89.0
108.0,88.0,0.6,10.0,89.0
108.0,88.0,0.6,10.0,89.0
108.0,88.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,9.0,89.0
108.0,89.0,0.6,9.0,89.0
108.0,89.0,0.6,9.0,89.0
108.0,89.0,0.6,9.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,90.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,8.0,89.0
106.0,89.0,0.6,8.0,89.0
106.0,89.0,0.6,8.0,89.0
106.0,89.0,0.6,8.0,89.0
106.0,89.0,0.6,8.0,89.0
107.0,89.0,0.6,9.0,89.0
107.0,89.0,0.6,9.0,89.0
107.0,89.0,0.6,9.0,89.0
107.0,88.0,0.6,9.0,89.0
108.0,88.0,0.6,8.0,89.0
108.0,88.0,0.6,8.0,89.0
108.0,88.0,0.6,8.0,89.0
108.0,88.0,0.6,8.0,89.0
109.0,88.0,0.6,8.0,89.0
109.0,88.0,0.6,8.0,89.0
109.0,88.0,0.6,8.0,89.0
109.0,88.0,0.6,8.0,89.0
110.0,88.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,7.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
110.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
109.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
108.0,89.0,0.6,8.0,89.0
105.0,89.0,0.6,8.0,89.0
105.0,89.0,0.6,8.0,89.0
105.0,89.0,0.6,8.0,89.0
105.0,89.0,0.6,8.0,89.0
105.0,89.0,0.6,9.0,89.0
105.0,89.0,0.6,9.0,89.0
105.0,89.0,0.6,9.0,89.0
105.0,89.0,0.6,9.0,89.0
105.0,89.0,0.6,8.0,88.0
105.0,88.0,0.6,8.0,88.0
105.0,88.0,0.6,8.0,88.0
105.0,87.0,0.6,8.0,88.0
105.0,87.0,0.6,8.0,88.0
105.0,86.0,0.6,8.0,88.0
105.0,86.0,0.6,8.0,88.0
105.0,86.0,0.6,8.0,88.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,86.0,0.6,8.0,87.0
106.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
108.0,88.0,0.6,8.0,87.0
109.0,88.0,0.6,7.0,87.0
109.0,88.0,0.6,7.0,87.0
109.0,88.0,0.6,7.0,87.0
109.0,87.0,0.6,7.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
107.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
108.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
109.0,87.0,0.6,8.0,87.0
110.0,87.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
109.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
110.0,86.0,0.6,8.0,87.0
111.0,86.0,0.6,9.0,87.0
111.0,86.0,0.6,9.0,87.0
111.0,86.0,0.6,9.0,87.0
111.0,86.0,0.6,9.0,87.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,7.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
110.0,86.0,0.6,8.0,86.0
109.0,86.0,0.6,9.0,86.0
109.0,86.0,0.6,9.0,86.0
109.0,86.0,0.6,9.0,86.0
109.0,85.0,0.6,9.0,86.0
109.0,85.0,0.6,9.0,86.0
109.0,85.0,0.6,9.0,86.0
109.0,85.0,0.6,9.0,86.0
109.0,85.0,0.6,9.0,86.0
109.0,85.0,0.6,10.0,86.0
109.0,84.0,0.6,10.0,86.0
109.0,84.0,0.6,10.0,86.0
109.0,84.0,0.6,10.0,86.0
108.0,84.0,0.6,14.0,86.0
108.0,84.0,0.6,14.0,86.0
108.0,84.0,0.6,14.0,86.0
108.0,84.0,0.6,14.0,86.0
108.0,84.0,0.6,14.0,86.0
108.0,85.0,0.6,14.0,86.0
108.0,85.0,0.6,14.0,86.0
108.0,85.0,0.6,14.0,86.0
107.0,85.0,0.6,10.0,85.0
107.0,85.0,0.6,10.0,85.0
107.0,85.0,0.6,10.0,85.0
107.0,85.0,0.6,10.0,85.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
106.0,85.0,0.6,10.0,86.0
108.0,85.0,0.6,10.0,87.0
108.0,85.0,0.6,10.0,87.0
108.0,85.0,0.6,10.0,87.0
108.0,85.0,0.6,10.0,87.0
109.0,85.0,0.6,9.0,87.0
109.0,85.0,0.6,9.0,87.0
109.0,85.0,0.6,9.0,87.0
109.0,85.0,0.6,9.0,87.0
108.0,85.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,86.0,0.6,9.0,87.0
108.0,87.0,0.6,9.0,87.0
108.0,87.0,0.6,11.0,87.0
108.0,87.0,0.6,11.0,87.0
108.0,87.0,0.6,11.0,87.0
108.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,12.0,88.0
107.0,87.0,0.6,12.0,88.0
107.0,87.0,0.6,12.0,88.0
107.0,88.0,0.6,12.0,88.0
107.0,88.0,0.6,12.0,88.0
107.0,88.0,0.6,12.0,88.0
107.0,88.0,0.6,12.0,88.0
107.0,88.0,0.6,12.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,10.0,88.0
106.0,88.0,0.6,11.0,87.0
106.0,87.0,0.6,11.0,87.0
106.0,87.0,0.6,11.0,87.0
106.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,11.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
107.0,87.0,0.6,10.0,87.0
106.0,87.0,0.6,11.0,87.0
106.0,87.0,0.6,11.0,87.0
106.0,87.0,0.6,11.0,87.0
106.0,86.0,0.6,11.0,87.0
105.0,86.0,0.6,10.0,87.0
105.0,86.0,0.7,10.0,87.0
105.0,86.0,0.7,10.0,87.0
105.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,86.0,0.7,10.0,87.0
104.0,87.0,0.7,10.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,87.0,0.7,11.0,87.0
103.0,86.0,0.7,11.0,87.0
103.0,86.0,0.7,11.0,87.0
103.0,86.0,0.7,11.0,87.0
103.0,86.0,0.7,11.0,87.0
103.0,86.0,0.7,11.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,86.0,0.7,12.0,87.0
103.0,87.0,0.7,12.0,87.0
104.0,87.0,0.7,11.0,87.0
104.0,87.0,0.7,11.0,87.0
104.0,87.0,0.7,11.0,87.0
104.0,87.0,0.7,11.0,87.0
106.0,87.0,0.7,10.0,87.0
106.0,87.0,0.7,10.0,87.0
106.0,87.0,0.7,10.0,87.0
106.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
107.0,87.0,0.7,10.0,87.0
